OBJ_Critical= 0.37                                                                
fOBJ  LF0 r0  fINP  VP  PAR1  KP1 PAR2  PAR3  Qmax  Kba Kdes  rE  pEP fpEM  fD  gD  Vg  alpha KD  Yg  Ygsl  Q10 gamma beta  WPA2D tau wdorm VNup_MB KsNH4_MB  KsNO3_MB  Vnit  Vdenit  PAR4
0.294 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010222  0.01004932  0.52650788  0.89910647  0.11858721  0.01936733  0.01001582  0.00010046  0.4020688 0.00444455  1.70453672  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.294 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010243  0.01009625  0.62865478  0.89923133  0.12533982  0.01933588  0.01002169  0.00010045  0.40186733  0.00454904  1.70333689  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.294 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010049  0.00972453  1.18570427  0.89943471  0.38898006  0.0193782 0.01030299  0.00010006  0.42073176  0.00370916  1.72188346  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.294 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010052  0.00937323  1.40725159  0.89743028  0.29965153  0.01736661  0.01036136  0.00010006  0.41785074  0.00195917  1.72391836  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.294 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010006  0.01021568  1.32117195  0.89812458  0.47053623  0.017705  0.01022409  0.00010006  0.41096305  0.0021041 1.73878938  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.294 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001005 0.00953302  1.59851601  0.89681811  0.15441894  0.01876293  0.01039137  0.00010006  0.41685292  0.00289754  1.7333286 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.294 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001002 0.00869365  1.49932956  0.89526352  0.24648019  0.01618444  0.01044289  0.00010006  0.40413538  0.00109601  1.72530166  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.294 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010049  0.00972453  1.18570427  0.89943471  0.38898006  0.0193782 0.01030299  0.00010006  0.42073176  0.00370916  1.72188346  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.294 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010049  0.00972453  1.18570427  0.89943471  0.38898006  0.0193782 0.01030299  0.00010006  0.42073176  0.00370916  1.72188346  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010796  0.0097016 0.68642806  0.88983749  0.31539327  0.01799869  0.01094814  0.00010006  0.43192592  0.00211043  1.70680742  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010729  0.00970222  0.41391651  0.87736243  0.22440143  0.01811285  0.01063946  0.00010006  0.40830999  0.00329021  1.71036352  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010783  0.0097016 0.65665667  0.88983749  0.36634702  0.01799869  0.01131939  0.00010006  0.41646347  0.00211043  1.70516318  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010756  0.01020415  0.36289941  0.8896327 0.16619054  0.01754189  0.0109272 0.00010006  0.40700467  0.00170561  1.70289475  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001069 0.00963092  0.57967521  0.87862185  0.20413255  0.01797733  0.01086529  0.00010006  0.41450308  0.00295833  1.71701719  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010712  0.00969528  0.51297026  0.87914194  0.20002932  0.01767581  0.01095528  0.00010006  0.41469494  0.00261376  1.7184383 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010756  0.01020415  0.36289941  0.8896327 0.16619054  0.01754189  0.0109272 0.00010006  0.40700467  0.00170561  1.70289475  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001191 0.01494155  1.81132147  0.86119286  0.2027995 0.01576053  0.01026723  0.00010006  0.33761591  0.00351308  1.70496395  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011406  0.01526877  1.87513761  0.86394336  0.2045581 0.01515886  0.01003848  0.00010006  0.32976601  0.00168237  1.72592637  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011193  0.01520005  1.85377582  0.85455787  0.19858014  0.01532145  0.01012863  0.00010006  0.34272505  0.00185661  1.72314412  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001191 0.01494155  1.81132147  0.86119286  0.2027995 0.01576053  0.01026723  0.00010006  0.33761591  0.00351308  1.70496395  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011211  0.01416194  1.75807038  0.84919145  0.19215761  0.01569731  0.01010811  0.00010006  0.34315878  0.00272284  1.71926854  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011406  0.01526877  1.87513761  0.86394336  0.2045581 0.01515886  0.01003848  0.00010006  0.32976601  0.00168237  1.72592637  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010731  0.01420857  1.77120202  0.86541826  0.19305948  0.01558997  0.01009264  0.00010006  0.34726852  0.00221326  1.72185051  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011383  0.01498762  1.82910167  0.86207629  0.19793943  0.01542677  0.01016789  0.00010006  0.34067151  0.00266115  1.71601878  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010888  0.01420863  1.88360056  0.85804233  0.19504218  0.01535111  0.01005119  0.00010006  0.34398215  0.00240966  1.70906304  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001153 0.01487476  1.85790538  0.85777103  0.20378595  0.01532278  0.01019403  0.00010006  0.34139721  0.00233527  1.71534329  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011541  0.01526877  1.74333852  0.86394336  0.19970198  0.01515886  0.01002466  0.00010006  0.32599382  0.00204644  1.72383348  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011193  0.01520005  1.85377582  0.85455787  0.19858014  0.01532145  0.01012863  0.00010006  0.34272505  0.00185661  1.72314412  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011076  0.01390578  1.82283433  0.85236337  0.19478789  0.01589413  0.01014141  0.00010006  0.34773039  0.0030281 1.71975962  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011507  0.01444496  1.82820924  0.8575711 0.19779566  0.01561553  0.01014559  0.00010006  0.35022265  0.00280527  1.71524505  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011406  0.01526877  1.87513761  0.86394336  0.2045581 0.01515886  0.01003848  0.00010006  0.32976601  0.00168237  1.72592637  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011076  0.01390578  1.82283433  0.85236337  0.19478789  0.01589413  0.01014141  0.00010006  0.34773039  0.0030281 1.71975962  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011507  0.01444496  1.82820924  0.8575711 0.19779566  0.01561553  0.01014559  0.00010006  0.35022265  0.00280527  1.71524505  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011315  0.01123744  0.37341005  0.8819742 0.63973223  0.01626542  0.01000441  0.00010007  0.39866446  0.00260641  1.70097056  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010798  0.0118098 0.35871307  0.88678535  0.63340727  0.01604047  0.0100024 0.00010007  0.3893566 0.0024561 1.7068305 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011156  0.01186901  0.46625957  0.8869672 0.72879661  0.01612158  0.01000067  0.00010007  0.39358593  0.00254426  1.71730907  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011246  0.01160744  0.35538053  0.88849046  0.71920967  0.01748382  0.01000278  0.00010007  0.40083819  0.00339955  1.70841618  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011012  0.01209032  0.2239455 0.88874158  0.77005319  0.01545588  0.01000065  0.00010007  0.38436564  0.00217103  1.70838127  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011549  0.01157524  0.36902837  0.88668697  0.79229997  0.01708416  0.01000217  0.00010007  0.40135774  0.00235839  1.71011826  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001079 0.01205156  0.39118069  0.88825469  0.55505957  0.01437604  0.01000324  0.00010007  0.37733263  0.00131539  1.70442373  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011315  0.01123744  0.37341005  0.8819742 0.63973223  0.01626542  0.01000441  0.00010007  0.39866446  0.00260641  1.70097056  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011462  0.01110007  0.39755521  0.88808374  0.74809198  0.01704151  0.01000255  0.00010006  0.4024431 0.00316074  1.71028256  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011549  0.01157524  0.36902837  0.88668697  0.79229997  0.01708416  0.01000217  0.00010007  0.40135774  0.00235839  1.71011826  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011083  0.01022754  0.47880632  0.89358699  0.68894799  0.01778501  0.01000195  0.00010006  0.39459358  0.00345428  1.71556846  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001079 0.01205156  0.39118069  0.88825469  0.55505957  0.01437604  0.01000324  0.00010007  0.37733263  0.00131539  1.70442373  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010381  0.01047981  0.88983809  0.89348476  0.58863833  0.01736967  0.01000465  0.00010007  0.40060464  0.00321125  1.71989533  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001079 0.01205156  0.39118069  0.88825469  0.55505957  0.01437604  0.01000324  0.00010007  0.37733263  0.00131539  1.70442373  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010381  0.01047981  0.88983809  0.89348476  0.58863833  0.01736967  0.01000465  0.00010007  0.40060464  0.00321125  1.71989533  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010381  0.01047981  0.88983809  0.89348476  0.58863833  0.01736967  0.01000465  0.00010007  0.40060464  0.00321125  1.71989533  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011073  0.01358488  0.42132137  0.88856439  0.24226053  0.01491447  0.01078155  0.00010006  0.33236562  0.0034229 1.70374676  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010885  0.01358488  0.50019872  0.88856439  0.21899466  0.01491447  0.01077822  0.00010006  0.33125479  0.0034229 1.70649206  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011062  0.0130377 0.39027966  0.88825325  0.21075809  0.01569689  0.01065497  0.00010006  0.35539096  0.00314042  1.70673993  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011301  0.01506151  0.49134547  0.88922793  0.25082976  0.01405257  0.01043196  0.00010006  0.32358395  0.00221005  1.7093496 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010814  0.01332105  0.45218173  0.88259535  0.19841218  0.01613539  0.0106137 0.00010006  0.36123442  0.00301812  1.70376796  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010492  0.01119489  0.5500518 0.89520714  0.15765367  0.0168193 0.01123514  0.00010006  0.38044518  0.0033246 1.70203911  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011109  0.01378437  0.5392544 0.89092365  0.24495102  0.01487357  0.01063117  0.00010006  0.33607179  0.00322368  1.71548972  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011213  0.01506151  0.5923589 0.88922793  0.23342013  0.01405257  0.01101617  0.00010006  0.32027506  0.00221005  1.71128908  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011296  0.01809509  0.78376253  0.88213744  0.28050798  0.01290966  0.0103997 0.00010006  0.2893472 0.00194377  1.70738196  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011073  0.01358488  0.42132137  0.88856439  0.24226053  0.01491447  0.01078155  0.00010006  0.33236562  0.0034229 1.70374676  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010848  0.01456757  0.8159527 0.88884349  0.2215154 0.01394584  0.0101052 0.00010006  0.33639817  0.00199744  1.70166191  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010885  0.01358488  0.50019872  0.88856439  0.21899466  0.01491447  0.01077822  0.00010006  0.33125479  0.0034229 1.70649206  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010492  0.01119489  0.5500518 0.89520714  0.15765367  0.0168193 0.01123514  0.00010006  0.38044518  0.0033246 1.70203911  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010146  0.00953123  0.2259802 0.89788259  0.13026975  0.02105239  0.01008244  0.00011726  0.4248538 0.00237744  1.72147586  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010142  0.00945931  0.28148133  0.89496514  0.14032757  0.02196344  0.01000475  0.00012517  0.42221815  0.00138747  1.75138264  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011261  0.01037471  1.33754295  0.87239171  0.49457469  0.01902811  0.01019962  0.00010006  0.4187887 0.00344068  1.71582764  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011453  0.01038968  1.42815922  0.87545469  0.48873116  0.01862044  0.01028389  0.00010006  0.42180499  0.00263312  1.70757764  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011261  0.01037471  1.33754295  0.87239171  0.49457469  0.01902811  0.01019962  0.00010006  0.4187887 0.00344068  1.71582764  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011665  0.01102777  1.58737555  0.89868056  0.58807369  0.01807532  0.01007873  0.00010006  0.42379562  0.00153161  1.71154533  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011261  0.01037471  1.33754295  0.87239171  0.49457469  0.01902811  0.01019962  0.00010006  0.4187887 0.00344068  1.71582764  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011552  0.01628206  0.44777338  0.8966758 0.19188701  0.01471599  0.01057388  0.00010098  0.32017853  0.00219794  1.70895003  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011552  0.01486457  0.44777338  0.89649508  0.19188701  0.01452062  0.01057388  0.00010141  0.32017853  0.00242642  1.70895003  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011552  0.01628206  0.44777338  0.8966758 0.19188701  0.01471599  0.01057388  0.00010098  0.32017853  0.00219794  1.70895003  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011378  0.01599122  0.43864458  0.89562356  0.2328198 0.01443505  0.01058006  0.00010163  0.31956452  0.00303666  1.70653955  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011854  0.01760108  0.43414982  0.89542774  0.20179181  0.01450664  0.01025218  0.00010161  0.31571101  0.0027143 1.70791713  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011359  0.01618997  0.43569021  0.89597489  0.22110955  0.01431528  0.01070012  0.00010167  0.31952545  0.00284361  1.70741126  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011081  0.0172198 0.41744221  0.8956017 0.25376037  0.0142833 0.0103571 0.0001018 0.31592613  0.00244624  1.70981327  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011774  0.01600529  0.45087441  0.8957046 0.20084377  0.01433546  0.01055821  0.00010182  0.32062033  0.00304837  1.7078087 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011721  0.01708695  0.42287776  0.89705329  0.22014397  0.01395063  0.01020017  0.00010178  0.31777104  0.00276197  1.70860847  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011507  0.0164278 0.41485429  0.89647493  0.20862596  0.01413601  0.01042875  0.0001017 0.319772  0.00289289  1.7078422 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011552  0.01486457  0.44777338  0.89649508  0.19188701  0.01452062  0.01057388  0.00010141  0.32017853  0.00242642  1.70895003  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011204  0.01635128  0.42671187  0.89539403  0.20347908  0.01425337  0.01079905  0.00010201  0.3173403 0.00265615  1.70806494  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011303  0.01633077  0.42671982  0.89707754  0.28050796  0.01401025  0.01041231  0.00010082  0.31878654  0.00306655  1.70798908  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011909  0.01650916  0.4208689 0.89656596  0.2237151 0.01395825  0.01039426  0.0001019 0.31959272  0.00271431  1.70818799  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001034 0.01599454  0.42997716  0.89723056  0.25777176  0.0144598 0.01003832  0.00010182  0.31007487  0.00248772  1.71012432  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011963  0.01598686  0.45890619  0.89588683  0.16674606  0.01440677  0.01029862  0.00010186  0.32233009  0.00329353  1.70727691  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.295 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011578  0.01196662  1.44940773  0.89256993  0.12292539  0.0162114 0.01077126  0.00010068  0.35876152  0.00365017  1.7112187 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
